row,x,y
1,17.7503945000000,-16.9165875
2,22.917071500,25.5834975
3,45.0837825,-16.2499195
4,27.9170815,10.4168005
5,19.5837315000000,28.4168365
6,37.9171015,-2.08322449999999
7,-2.24964549999999,10.4168005
8,46.7504525,-21.4165965
9,31.7504225,15.4168105
10,13.0837185,8.4167965
11,39.0837705,-10.0832405000000
12,-14.4163365,22.5834915
13,-1.58297750000000,34.9168495
14,16.7503925,-20.7499285
15,27.2504135,-9.5832395
16,-9.74966049999998,10.2501335
17,14.7503885,2.91678550000000
18,26.7504125,-16.4165865
19,34.0837605,-15.2499175
20,34.7504285,0.583447500000005
21,40.5837735,-0.416554499999990
22,26.2504115,-25.0832705
23,28.0837485,18.0834825
24,-5.91631949999999,33.7501805
25,21.5837355,19.4168185
26,9.08371050000002,33.7501805
27,29.9170855,1.91678350000001
28,-4.58298349999998,31.7501765
29,20.5837335,26.7501665
30,-5.2496515,18.0834825
31,30.5837535,25.0834965
32,33.2504255,6.75012650000001
33,12.0837165,-3.7498945
34,14.4170545,15.9168115
35,-7.0829885,18.7501505
36,32.7504245,-1.08322249999999
37,35.5837635,-13.7499145
38,9.25037750000001,14.9168095
39,-12.5829995,12.7501385
40,15.2503895,-9.41657249999999
41,-1.58297750000000,32.2501775
42,-2.08297850000000,13.5834735
43,-8.9163255,24.4168285
44,15.9170575000000,26.4168325
45,23.4170725,-27.5832755
46,21.4170685000000,-14.5832495
47,45.4171165,-18.0832565
48,37.7504345,-9.7499065
49,22.2504035,18.7501505
50,40.9171075,3.25011950000001
51,35.5837635,-13.4165805
52,17.2503935,15.0834765
53,27.4170805,-9.2499055
54,13.7503865000000,4.7501225
55,34.2504275,-23.7499345
56,14.7503885,19.2501515
57,44.0837805,-17.2499215
58,1.91702950000001,33.7501805
59,40.2504395,9.91679950000001
60,48.2504555,-20.2499275
61,19.4170645,27.0835005
62,22.917071500,-16.5832535
63,-3.08298049999999,31.5835095
64,30.0837525,17.0834805
65,27.0837465,-8.08323649999998
66,22.2504035,32.5835115
67,16.4170585000000,-27.9166095
68,22.5837375,30.2501735
69,24.7504085,30.7501745
70,20.9170675,28.2501695
71,44.7504485,2.08345050000001
72,5.08370250000002,23.2501595
73,-4.7496505,33.2501795
74,28.5837495,19.0834845
75,12.0837165,-2.41655849999999
76,-9.58299349999999,20.2501535
77,19.5837315000000,-32.9166195
78,45.5837835,6.5834595
79,17.4170605000000,-29.7499465
80,-4.91631749999999,18.7501505
81,15.0837225000000,-11.2499095000000
82,11.0837145000000,12.4168045000000
83,21.5837355,26.4168325
84,34.9170955,-21.4165965
85,3.75036650000001,33.5835135
86,14.7503885,-11.916577500
87,26.9170795000000,-13.4165805
88,38.7504365,-15.9165855
89,40.5837735,1.75011650000000
90,23.2504055000000,0.750114500000009
91,-7.5829895,33.4168465
92,10.9170475000000,-3.08322649999999
93,42.0837765,11.2501355000000
94,49.2504575,-15.7499185
95,14.5837215000000,14.0834745
96,16.0837245,7.7501285
97,20.4170665,6.91679350000001
98,4.4170345,13.7501405
99,21.2504015,0.916781500000013
100,21.9170695000000,0.416780500000016
101,19.2503975000000,10.2501335
102,-5.91631949999999,15.9168115
103,32.9170915,20.7501545
104,40.5837735,0.916781500000013
105,33.0837585,16.5834795
106,13.5837195,-6.7499005
107,30.2504195,-4.08322849999999
108,30.7504205,-12.5832455
109,22.7504045,14.9168095
110,21.0837345000000,-1.41655649999998
111,27.0837465,20.7501545
112,4.25036750000001,29.5835055
113,33.5837595,-4.9165635
114,17.2503935,28.9168375
115,17.0837265,-17.4165885
116,31.9170895,21.5834895
117,-11.7496645,22.2501575
118,25.7504105,8.08346250000001
119,11.583715500,32.7501785
120,-14.7496705000000,14.2501415
121,19.5837315000000,10.9168015
122,17.5837275,18.0834825
123,25.7504105,27.9168355
124,33.4170925,-18.0832565
125,31.0837545,-9.5832395
126,31.7504225,29.4168385
127,19.2503975000000,-17.7499225
128,-1.41631049999998,5.08345650000001
129,32.2504235,25.9168315
130,23.4170725,-28.9166115
131,18.7503965,4.91678950000001
132,33.0837585,-17.5832555
133,21.0837345000000,-25.9166055
134,38.0837685,-14.0832485
135,21.0837345000000,19.0834845
136,18.9170635,20.7501545
137,20.5837335,-34.2499555
138,-2.08297850000000,26.4168325
139,15.5837235000000,19.5834855
140,25.9170775,-20.2499275
141,-14.9163375,19.9168195
142,4.75036850000001,9.7501325
143,21.9170695000000,-12.7499125
144,29.5837515,-9.0832385
145,23.2504055000000,12.9168055
146,29.7504185,27.4168345
147,3.08369850000003,34.2501815
148,9.4170445,6.75012650000001
149,20.4170665,-28.0832765
150,35.0837625,6.08345850000001
151,13.0837185,18.0834825
152,39.0837705,0.083446500000008
153,19.5837315000000,-29.4166125
154,12.9170515000000,-15.7499185
155,5.25036950000001,8.5834635
156,20.4170665,-0.249887499999986
157,10.7503805,21.2501555
158,27.9170815,-19.9165935
159,12.9170515000000,-14.9165835
160,33.5837595,28.4168365
161,39.4171045,3.41678650000001
162,35.2504295,0.416780500000016
163,29.4170845,1.75011650000000
164,-8.4163245,28.2501695
165,38.0837685,-12.4165785000000
166,28.5837495,29.5835055
167,36.4170985,21.5834895
168,13.5837195,-5.5832315
169,21.0837345000000,24.9168295
170,-9.74966049999998,27.9168355
171,-3.9163155,27.2501675
172,3.25036550000002,31.9168435
173,27.5837475,-7.58323549999999
174,-1.24964349999999,29.9168395
175,10.7503805,1.25011550000001
176,-6.5829875,19.2501515
177,32.7504245,-25.5832715
178,11.2503815,2.91678550000000
179,18.5837295,-7.58323549999999
180,25.0837425,5.9167915
181,42.5837775,8.4167965
182,16.5837255,13.5834735
183,6.58370550000001,35.0835165
184,-5.7496525,8.9167975
185,-6.08298649999998,30.0835065
186,11.2503815,23.4168265
187,10.5837135000000,31.4168425
188,-9.9163275,18.0834825
189,-4.24964949999998,25.0834965
190,10.4170465000000,7.2501275
191,38.2504355,4.7501225
192,46.0837845,7.41679450000001
193,18.0837285,22.4168245
194,1.25036150000003,8.4167965
195,3.25036550000002,14.7501425
196,29.4170845,-17.0832545
197,49.5837915,-16.7499205
198,40.7504405,8.9167975
199,27.2504135,6.25012550000001
200,5.08370250000002,31.4168425
201,23.5837395,28.9168375
202,31.4170885,-18.4165905
203,21.0837345000000,22.7501585
204,12.9170515000000,32.5835115
205,-6.08298649999998,12.9168055
206,19.7503985,-26.4166065
207,16.0837245,5.25012350000002
208,-10.2496615000000,23.4168265
209,35.9170975,-18.2499235
210,33.2504255,-22.9165995
211,19.7503985,-23.2499335
212,-2.24964549999999,10.9168015
213,9.08371050000002,17.2501475
214,-2.41631249999998,10.9168015
215,39.0837705,-10.5832415000000
216,25.5837435,15.4168105
217,14.4170545,26.7501665
218,7.25037350000002,18.4168165
219,21.0837345000000,-9.2499055
220,25.0837425,21.9168235
221,5.08370250000002,17.0834805
222,-0.582975499999975,16.7501465
223,14.9170555,28.0835025
224,22.0837365,-2.5832255
225,38.0837685,-13.9165815
226,26.4170785,-12.0832445
227,-12.7496665,19.7501525
228,19.0837305,-11.5832435
229,-1.91631149999998,5.75012450000001
230,21.4170685000000,-11.0832425000000
231,22.0837365,3.25011950000001
232,-16.5830075000000,14.5834755
233,28.7504165,15.0834765
234,30.4170865,-7.58323549999999
235,6.75037250000003,36.9168535
236,0.0836925000000122,9.0834645
237,16.5837255,8.5834635
238,35.7504305,0.916781500000013
239,29.7504185,-6.58323349999999
240,11.2503815,20.9168215
241,35.4170965,9.2501315
242,5.91703750000002,7.41679450000001
243,30.7504205,-26.7499405
244,4.25036750000001,8.9167975
245,18.4170625,1.91678350000001
246,-5.91631949999999,13.9168075
247,24.5837415,1.41678250000001
248,19.7503985,11.5834695
249,22.4170705000000,31.0835085
250,-3.74964849999998,21.2501555
251,0.7503605,5.9167915
252,45.9171175,-23.5832675
253,23.5837395,-6.24989949999998
254,45.0837825,10.2501335
255,31.2504215,2.41678450000001
256,21.2504015,19.9168195
257,15.5837235000000,22.2501575
258,-3.08298049999999,17.5834815
259,-7.5829895,22.7501585
260,3.75036650000001,18.5834835
261,12.7503845000000,31.4168425
262,12.0837165,-15.2499175
263,24.9170755,-7.4165685
264,31.5837555,-20.7499285
265,4.25036750000001,32.7501785
266,33.7504265,19.7501525
267,9.25037750000001,23.7501605
268,23.9170735,-26.7499405
269,25.5837435,-29.2499455
270,37.5837675,-0.249887499999986
271,1.08369450000001,35.7501845
272,-7.24965549999999,19.9168195
273,-9.24965949999998,16.9168135
274,25.9170775,6.91679350000001
275,17.5837275,3.91678750000001
276,31.4170885,10.7501345
277,38.2504355,1.58344950000001
278,36.0837645,22.5834915
279,14.2503875000000,3.91678750000001
280,-8.58299149999999,17.2501475
281,16.9170595000000,24.7501625
282,39.0837705,6.5834595
283,11.4170485000000,13.9168075
284,10.5837135000000,27.2501675
285,-6.08298649999998,10.4168005
286,17.2503935,-5.74989849999999
287,27.4170805,-31.2499495
288,-5.91631949999999,33.4168465
289,0.7503605,29.4168385
290,18.9170635,9.41679850000001
291,16.9170595000000,2.58345150000001
292,17.0837265,26.9168335
293,19.2503975000000,17.2501475
294,27.9170815,4.0834545
295,34.4170945,-16.0832525
296,18.0837285,-8.41657049999999
297,25.7504105,-31.5832835
298,34.9170955,8.25012950000001
299,14.0837205000000,-10.0832405000000
300,47.0837865,-24.0832685
301,41.5837755,10.9168015
302,4.58370150000002,29.2501715
303,13.9170535,23.7501605
304,2.75036450000002,6.5834595
305,-5.58298549999998,13.5834735
306,12.5837175,31.5835095
307,3.9170335,25.0834965
308,-0.416308499999985,34.9168495
309,19.7503985,14.4168085
310,26.0837445000000,-0.583221499999993
311,12.4170505000000,23.2501595
312,16.2503915,27.9168355
313,8.75037650000002,5.25012350000002
314,31.2504215,28.2501695
315,35.7504305,-10.9165755
316,8.0837085,9.2501315
317,-1.58297750000000,5.9167915
318,8.41704250000001,20.7501545
319,28.4170825,16.4168125
320,6.41703850000002,4.41678850000001
321,37.5837675,17.2501475
322,32.0837565,27.5835015
323,16.2503915,-13.7499145
324,19.4170645,5.9167915
325,38.4171025,-12.7499125
326,32.0837565,10.7501345
327,7.25037350000002,17.0834805
328,21.7504025,30.2501735
329,12.4170505000000,31.7501765
330,17.0837265,-16.5832535
331,2.5836975,14.9168095
332,25.9170775,11.5834695
333,5.7503705,7.9167955
334,1.75036250000002,36.0835185
335,23.0837385,31.7501765
336,10.7503805,33.2501795
337,23.2504055000000,-5.91656549999999
338,9.58371150000002,36.9168535
339,17.2503935,-21.4165965
340,39.2504375,-1.58322349999999
341,-10.2496615000000,11.5834695
342,22.917071500,-31.5832835
343,34.2504275,25.5834975
344,33.5837595,17.9168155
345,23.7504065000000,-1.08322249999999
346,12.4170505000000,-3.58322749999999
347,32.2504235,-16.5832535
348,33.2504255,18.4168165
349,16.2503915,12.2501375
350,-11.7496645,16.4168125
351,38.9171035,-4.08322849999999
352,17.4170605000000,29.0835045
353,20.9170675,-21.0832625
354,49.9171255,10.5834675
355,-12.5829995,10.2501335
356,6.41703850000002,9.5834655
357,27.4170805,-8.24990349999999
358,-9.74966049999998,22.2501575
359,27.7504145,-18.4165905
360,12.0837165,30.7501745
361,-2.41631249999998,18.4168165
362,15.0837225000000,13.5834735
363,-8.58299149999999,23.2501595
364,7.91704150000001,33.7501805
365,-15.0830045,21.2501555
366,17.0837265,28.0835025
367,16.0837245,26.7501665
368,29.5837515,28.0835025
369,22.2504035,16.0834785
370,34.9170955,-6.41656649999999
371,-5.41631849999999,10.2501335
372,33.2504255,-7.58323549999999
373,18.5837295,-9.0832385
374,27.0837465,-9.7499065
375,44.9171155,8.25012950000001
376,10.9170475000000,3.75012050000001
377,-1.0829765,5.9167915
378,-5.41631849999999,23.7501605
379,25.0837425,-3.08322649999999
380,23.9170735,-33.9166215
381,-13.2496675000000,22.4168245
382,-4.7496505,24.0834945
383,19.2503975000000,25.4168305
384,2.91703150000001,10.2501335
385,28.0837485,-25.9166055
386,20.7504005,9.41679850000001
387,11.583715500,6.25012550000001
388,44.5837815,-22.7499325
389,-13.2496675000000,22.9168255
390,31.5837555,1.08344850000000
391,27.9170815,-5.74989849999999
392,28.5837495,23.4168265
393,-9.0829925,31.7501765
394,23.4170725,16.9168135
395,43.4171125,9.7501325
396,14.9170555,30.9168415
397,37.2504335,-4.24989549999999
398,-6.2496535,18.7501505
399,-0.0829744999999775,7.58346150000001
400,-0.916309499999983,7.41679450000001
401,-14.9163375,18.2501495
402,26.7504125,-20.2499275
403,-3.74964849999998,24.9168295
404,39.5837715,-16.2499195
405,-0.916309499999983,24.7501625
406,27.5837475,17.5834815
407,24.7504085,10.0834665000000
408,-13.9163355000000,15.2501435
409,13.2503855000000,4.58345550000001
410,27.2504135,16.7501465
411,17.5837275,-9.7499065
412,43.4171125,10.7501345
413,17.9170615,4.91678950000001
414,5.41703650000002,15.9168115
415,30.9170875,-16.0832525
416,-1.74964449999999,19.2501515
417,27.0837465,-11.7499105000000
418,31.0837545,-11.0832425000000
419,15.9170575000000,10.7501345
420,-6.41632049999998,18.7501505
421,28.0837485,9.41679850000001
422,46.2504515,-16.7499205
423,36.7504325,-7.08323449999999
424,29.9170855,9.0834645
425,15.5837235000000,-27.2499415
426,27.5837475,-23.7499345
427,-6.08298649999998,35.2501835
428,-8.74965849999998,10.9168015
429,13.5837195,-8.41657049999999
430,24.7504085,-8.41657049999999
431,21.4170685000000,7.41679450000001
432,23.4170725,-5.08323049999998
433,39.4171045,-13.5832475000000
434,9.25037750000001,32.9168455
435,39.5837715,10.5834675
436,22.7504045,14.7501425
437,10.0837125000000,15.0834765
438,32.2504235,-8.5832375
439,2.41703050000001,29.4168385
440,34.5837615,22.2501575
441,10.0837125000000,6.91679350000001
442,33.0837585,30.0835065
443,-3.9163155,20.2501535
444,14.0837205000000,-19.0832585
445,39.9171055,-15.4165845
446,10.4170465000000,16.4168125
447,37.7504345,-14.4165825
448,-12.4163325000000,9.91679950000001
449,44.9171155,10.2501335
450,0.0836925000000122,14.4168085
451,20.5837335,8.9167975
452,46.9171195,-17.7499225
453,24.9170755,-18.9165915
454,19.0837305,15.2501435
455,-4.24964949999998,11.0834685
456,24.0837405,19.0834845
457,39.7504385,2.58345150000001
458,34.7504285,-16.9165875
459,43.2504455,5.08345650000001
460,0.250359500000002,7.2501275
461,35.9170975,8.9167975
462,18.7503965,22.2501575
463,27.0837465,-26.0832725
464,6.2503715,20.7501545
465,27.4170805,-8.74990449999999
466,3.08369850000003,10.7501345
467,7.25037350000002,32.7501785
468,31.5837555,8.75013050000001
469,25.2504095,-21.5832635
470,26.9170795000000,-23.4166005
471,14.4170545,-5.91656549999999
472,34.2504275,-21.5832635
473,16.7503925,-7.4165685
474,-15.9163395,15.0834765
475,25.0837425,-10.2499075
476,25.9170775,5.08345650000001
477,22.917071500,-28.4166105
478,30.5837535,-12.4165785000000
479,15.9170575000000,17.5834815
480,10.7503805,8.75013050000001
481,32.5837575,-6.91656749999999
482,-4.24964949999998,25.2501635
483,22.7504045,-4.74989649999999
484,19.7503985,-28.5832775
485,8.58370950000003,10.5834675
486,30.4170865,19.5834855
487,32.7504245,-9.91657349999998
488,18.4170625,28.0835025
489,8.41704250000001,5.9167915
490,23.9170735,19.0834845
491,27.9170815,29.9168395
492,-8.24965749999998,20.4168205
493,28.0837485,-20.2499275
494,24.5837415,-20.9165955
495,21.0837345000000,-22.4165985
496,13.0837185,11.7501365
497,29.25041750,0.250113500000012
498,21.7504025,26.7501665
499,-5.2496515,35.4168505
500,45.7504505,7.58346150000001
501,14.0837205000000,-7.08323449999999
